Tanggal,Harga,Komoditas,Tahun_Sumber,Idul_Adha_Date,Days_to_Idul_Adha,Is_Pre_Idul_Adha,Is_Idul_Adha_Week,Day_of_Week,Is_Weekend,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M_MAX,WS10M,WD10M,Bulan,Minggu_ke,Hari_dalam_minggu,Bulan_sin,Bulan_cos,Harga_lag_1,Harga_lag_3,Harga_lag_7,MA_3,MA_7
2020-08-10,28300.0,Cabai Rawit Merah,Idul Adha 2020,2020-07-31,10,0,0,0,0,17.53,26.99,21.68,84.86,0.06,18.3,2.55,1.73,107.8,8,33,0,-0.8660254037844384,-0.5000000000000004,29050.0,29050.0,29850.0,28800.0,29150.0
2020-08-11,28100.0,Cabai Rawit Merah,Idul Adha 2020,2020-07-31,11,0,0,1,0,17.46,25.48,21.31,89.04,5.42,15.3,2.22,1.55,79.2,8,33,1,-0.8660254037844384,-0.5000000000000004,28300.0,29050.0,29750.0,28483.333333333332,28914.285714285714
2020-08-12,27800.0,Cabai Rawit Merah,Idul Adha 2020,2020-07-31,12,0,0,2,0,18.49,27.05,22.21,88.31,1.53,15.65,3.37,2.01,105.4,8,33,2,-0.8660254037844384,-0.5000000000000004,28100.0,29050.0,29650.0,28066.666666666668,28650.0
2020-08-13,27250.0,Cabai Rawit Merah,Idul Adha 2020,2020-07-31,13,0,0,3,0,19.45,25.39,21.66,92.19,26.67,12.99,4.26,2.74,122.2,8,33,3,-0.8660254037844384,-0.5000000000000004,27800.0,28300.0,29200.0,27716.666666666668,28371.428571428572
2020-08-14,27350.0,Cabai Rawit Merah,Idul Adha 2020,2020-07-31,14,0,0,4,0,18.3,26.2,21.8,89.01,3.54,14.72,3.46,2.23,85.6,8,33,4,-0.8660254037844384,-0.5000000000000004,27250.0,28100.0,29050.0,27466.666666666668,28128.571428571428
2021-06-21,44650.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-29,1,0,0,0,19.26,22.5,20.54,95.26,16.57,14.76,2.43,1.99,142.3,6,25,0,1.2246467991473532e-16,-1.0,27350.0,27800.0,29050.0,33083.333333333336,30357.14285714286
2021-06-22,44500.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-28,1,0,1,0,18.47,25.18,21.34,89.4,9.81,16.81,2.77,1.71,115.2,6,25,1,1.2246467991473532e-16,-1.0,44650.0,27250.0,29050.0,38833.333333333336,32564.285714285714
2021-06-23,44550.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-27,1,0,2,0,18.61,24.78,21.41,89.98,9.99,8.79,2.19,1.33,97.1,6,25,2,1.2246467991473532e-16,-1.0,44500.0,27350.0,28300.0,44566.666666666664,34885.71428571428
2021-06-24,46400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-26,1,0,3,0,18.7,22.89,20.68,95.72,26.93,8.99,4.09,2.06,17.8,6,25,3,1.2246467991473532e-16,-1.0,44550.0,44650.0,28100.0,45150.0,37500.0
2021-06-25,49800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-25,1,0,4,0,17.38,25.63,21.35,89.27,3.59,17.01,2.51,1.52,83.3,6,25,4,1.2246467991473532e-16,-1.0,46400.0,44500.0,27800.0,46916.666666666664,40642.857142857145
2021-06-26,49800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-24,1,0,5,1,19.38,24.9,21.65,91.35,1.98,15.32,2.34,1.35,56.6,6,25,5,1.2246467991473532e-16,-1.0,49800.0,44550.0,27250.0,48666.666666666664,43864.28571428572
2021-06-27,49800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-23,1,0,6,1,18.97,25.73,21.74,90.39,8.03,16.83,2.48,1.56,64.8,6,25,6,1.2246467991473532e-16,-1.0,49800.0,46400.0,27350.0,49800.0,47071.42857142857
2021-06-28,53950.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-22,1,0,0,0,19.5,23.34,20.97,92.59,16.09,11.58,3.38,2.01,1.0,6,26,0,1.2246467991473532e-16,-1.0,49800.0,49800.0,44650.0,51183.333333333336,48400.0
2021-06-29,54800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-21,1,0,1,0,18.91,23.81,20.89,90.59,3.84,16.99,1.53,0.99,49.2,6,26,1,1.2246467991473532e-16,-1.0,53950.0,49800.0,44500.0,52850.0,49871.42857142857
2021-06-30,54450.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-20,1,0,2,0,17.98,24.99,21.01,87.78,3.91,14.98,1.89,1.29,84.7,6,26,2,1.2246467991473532e-16,-1.0,54800.0,49800.0,44550.0,54400.0,51285.71428571428
2021-07-01,55400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-19,1,0,3,0,18.01,22.93,20.22,94.62,15.33,12.08,3.35,1.82,103.7,7,26,3,-0.4999999999999997,-0.8660254037844388,54450.0,53950.0,46400.0,54883.333333333336,52571.42857142857
2021-07-02,55000.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-18,1,0,4,0,16.94,25.22,20.71,91.08,1.31,18.71,4.51,2.4,75.7,7,26,4,-0.4999999999999997,-0.8660254037844388,55400.0,54800.0,49800.0,54950.0,53314.28571428572
2021-07-03,55000.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-17,1,0,5,1,17.66,25.75,21.07,89.65,0.12,19.88,3.33,2.13,92.3,7,26,5,-0.4999999999999997,-0.8660254037844388,55000.0,54450.0,49800.0,55133.333333333336,54057.142857142855
2021-07-04,55000.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-16,1,0,6,1,16.56,25.8,20.96,85.04,0.24,18.93,2.81,1.29,117.5,7,26,6,-0.4999999999999997,-0.8660254037844388,55000.0,55400.0,49800.0,55000.0,54800.0
2021-07-05,57800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-15,1,0,0,0,15.99,25.29,20.42,88.39,0.96,19.08,3.87,2.47,133.1,7,27,0,-0.4999999999999997,-0.8660254037844388,55000.0,55000.0,53950.0,55933.333333333336,55350.0
2021-07-06,58450.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-14,1,0,1,0,15.24,24.28,19.42,89.57,0.62,20.16,4.04,2.55,125.7,7,27,1,-0.4999999999999997,-0.8660254037844388,57800.0,55000.0,54800.0,57083.333333333336,55871.42857142857
2021-07-07,60050.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-13,1,0,2,0,15.7,24.3,19.39,88.6,0.09,19.48,3.82,2.31,133.0,7,27,2,-0.4999999999999997,-0.8660254037844388,58450.0,55000.0,54450.0,58766.666666666664,56671.42857142857
2021-07-08,62900.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-12,1,0,3,0,15.82,23.59,19.3,89.21,0.09,18.03,3.35,2.31,89.5,7,27,3,-0.4999999999999997,-0.8660254037844388,60050.0,57800.0,55400.0,60466.666666666664,57742.857142857145
2021-07-09,63100.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-11,1,0,4,0,16.52,26.19,20.99,87.91,2.37,18.4,2.36,1.75,75.7,7,27,4,-0.4999999999999997,-0.8660254037844388,62900.0,58450.0,55000.0,62016.666666666664,58900.0
2021-07-10,63100.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-10,1,0,5,1,18.73,25.37,21.78,91.49,3.93,13.94,3.21,1.93,71.0,7,27,5,-0.4999999999999997,-0.8660254037844388,63100.0,60050.0,55000.0,63033.333333333336,60057.142857142855
2021-07-11,63100.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-9,1,0,6,1,18.89,25.41,21.64,92.88,3.04,15.89,4.19,2.59,48.5,7,27,6,-0.4999999999999997,-0.8660254037844388,63100.0,62900.0,55000.0,63100.0,61214.28571428572
2021-07-12,61650.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-8,1,0,0,0,16.69,25.72,20.87,86.71,0.06,20.66,3.58,2.24,62.5,7,28,0,-0.4999999999999997,-0.8660254037844388,63100.0,63100.0,57800.0,62616.666666666664,61764.28571428572
2021-07-13,62500.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-7,1,0,1,0,16.81,25.61,20.98,88.54,0.1,15.88,2.87,1.79,125.1,7,28,1,-0.4999999999999997,-0.8660254037844388,61650.0,63100.0,58450.0,62416.666666666664,62342.857142857145
2021-07-14,83300.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-6,1,0,2,0,17.78,22.81,20.0,89.49,0.03,12.71,3.9,2.42,123.6,7,28,2,-0.4999999999999997,-0.8660254037844388,62500.0,63100.0,60050.0,69150.0,65664.28571428571
2021-07-15,66150.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-5,1,0,3,0,17.36,24.92,20.3,89.07,0.05,19.26,4.37,2.62,122.1,7,28,3,-0.4999999999999997,-0.8660254037844388,83300.0,61650.0,62900.0,70650.0,66128.57142857143
2021-07-16,65600.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-4,1,0,4,0,16.83,24.79,19.9,89.06,0.06,20.52,3.93,2.29,92.7,7,28,4,-0.4999999999999997,-0.8660254037844388,66150.0,62500.0,63100.0,71683.33333333333,66485.71428571429
2021-07-17,65600.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-3,1,1,5,1,14.81,25.63,20.13,81.59,0.08,19.64,2.4,1.57,89.1,7,28,5,-0.4999999999999997,-0.8660254037844388,65600.0,83300.0,63100.0,65783.33333333333,66842.85714285714
2021-07-18,65600.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-2,1,1,6,1,16.16,26.77,21.22,85.83,0.27,20.07,3.32,1.62,104.5,7,28,6,-0.4999999999999997,-0.8660254037844388,65600.0,66150.0,63100.0,65600.0,67200.0
2021-07-19,68000.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,-1,1,1,0,0,18.14,25.76,21.59,88.54,3.01,16.66,2.52,1.33,86.6,7,29,0,-0.4999999999999997,-0.8660254037844388,65600.0,65600.0,61650.0,66400.0,68107.14285714286
2021-07-20,68000.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,0,0,1,1,0,18.48,26.49,21.9,88.49,2.68,15.37,2.46,1.59,53.7,7,29,1,-0.4999999999999997,-0.8660254037844388,68000.0,65600.0,62500.0,67200.0,68892.85714285714
2021-07-21,68800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,1,0,1,2,0,18.57,25.41,21.62,90.69,1.95,17.77,3.19,1.93,91.2,7,29,2,-0.4999999999999997,-0.8660254037844388,68000.0,65600.0,83300.0,68266.66666666667,66821.42857142857
2021-07-22,67300.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,2,0,1,3,0,19.08,25.02,21.45,90.49,2.59,13.14,2.65,1.76,100.8,7,29,3,-0.4999999999999997,-0.8660254037844388,68800.0,68000.0,66150.0,68033.33333333333,66985.71428571429
2021-07-23,66300.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,3,0,1,4,0,18.23,25.83,21.46,88.17,8.4,13.1,2.11,1.39,123.4,7,29,4,-0.4999999999999997,-0.8660254037844388,67300.0,68000.0,65600.0,67466.66666666667,67085.71428571429
2021-07-24,66300.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,4,0,0,5,1,18.67,25.26,21.29,90.04,9.62,15.5,2.99,1.92,102.5,7,29,5,-0.4999999999999997,-0.8660254037844388,66300.0,68800.0,65600.0,66633.33333333333,67185.71428571429
2021-07-25,66300.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,5,0,0,6,1,16.38,25.46,20.43,88.57,0.33,22.36,4.85,2.9,115.6,7,29,6,-0.4999999999999997,-0.8660254037844388,66300.0,67300.0,65600.0,66300.0,67285.71428571429
2021-07-26,61650.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,6,0,0,0,0,15.32,25.43,19.53,84.56,0.03,22.64,3.33,2.28,98.7,7,30,0,-0.4999999999999997,-0.8660254037844388,66300.0,66300.0,68000.0,64750.0,66378.57142857143
2021-07-27,58400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,7,0,0,1,0,13.71,24.89,19.29,86.7,0.27,22.72,4.15,2.43,121.5,7,30,1,-0.4999999999999997,-0.8660254037844388,61650.0,66300.0,68000.0,62116.666666666664,65007.142857142855
2021-07-28,56400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,8,0,0,2,0,16.06,25.66,20.28,87.62,0.23,21.83,4.0,2.35,122.7,7,30,2,-0.4999999999999997,-0.8660254037844388,58400.0,66300.0,68800.0,58816.666666666664,63235.71428571428
2021-07-29,55350.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,9,0,0,3,0,16.14,24.96,20.05,86.08,0.3,20.64,3.92,2.2,125.1,7,30,3,-0.4999999999999997,-0.8660254037844388,56400.0,61650.0,67300.0,56716.666666666664,61528.57142857143
2021-07-30,52400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,10,0,0,4,0,15.97,25.94,20.82,88.41,2.84,19.5,2.52,1.62,136.8,7,30,4,-0.4999999999999997,-0.8660254037844388,55350.0,58400.0,66300.0,54716.666666666664,59542.857142857145
2021-07-31,52400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,11,0,0,5,1,18.42,26.0,21.71,89.34,14.45,16.8,4.19,2.32,113.2,7,30,5,-0.4999999999999997,-0.8660254037844388,52400.0,56400.0,66300.0,53383.333333333336,57557.142857142855
2021-08-01,52400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,12,0,0,6,1,18.28,26.0,21.36,90.63,17.09,18.28,4.28,2.67,134.9,8,30,6,-0.8660254037844384,-0.5000000000000004,52400.0,55350.0,66300.0,52400.0,55571.42857142857
2021-08-02,48800.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,13,0,0,0,0,17.91,25.59,21.32,88.81,6.09,18.85,3.88,2.17,124.2,8,31,0,-0.8660254037844384,-0.5000000000000004,52400.0,52400.0,61650.0,51200.0,53735.71428571428
2021-08-03,47400.0,Cabai Rawit Merah,Idul Adha 2021,2021-07-20,14,0,0,1,0,18.76,25.55,21.38,90.11,2.69,17.52,4.67,2.68,129.2,8,31,1,-0.8660254037844384,-0.5000000000000004,48800.0,52400.0,58400.0,49533.333333333336,52164.28571428572
2022-06-10,98200.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-30,1,0,4,0,18.55,25.98,21.77,88.34,9.95,18.29,2.39,1.57,132.6,6,23,4,1.2246467991473532e-16,-1.0,47400.0,52400.0,56400.0,64800.0,58135.71428571428
2022-06-11,98200.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-29,1,0,5,1,18.51,25.54,21.89,89.94,4.43,14.13,2.71,1.45,63.6,6,23,5,1.2246467991473532e-16,-1.0,98200.0,48800.0,55350.0,81266.66666666667,64257.142857142855
2022-06-12,98200.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-28,1,0,6,1,20.23,25.28,22.12,91.15,10.48,15.42,2.32,1.15,54.3,6,23,6,1.2246467991473532e-16,-1.0,98200.0,47400.0,52400.0,98200.0,70800.0
2022-06-13,97350.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-27,1,0,0,0,19.08,24.33,21.14,92.67,13.89,14.38,2.98,1.75,329.3,6,24,0,1.2246467991473532e-16,-1.0,98200.0,98200.0,52400.0,97916.66666666667,77221.42857142857
2022-06-14,98150.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-26,1,0,1,0,18.78,24.85,21.46,88.92,5.55,11.33,2.05,1.13,79.0,6,24,1,1.2246467991473532e-16,-1.0,97350.0,98200.0,52400.0,97900.0,83757.14285714286
2022-06-15,97900.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-25,1,0,2,0,19.33,24.48,21.36,90.53,3.45,9.39,2.93,1.26,47.8,6,24,2,1.2246467991473532e-16,-1.0,98150.0,98200.0,48800.0,97800.0,90771.42857142857
2022-06-16,96950.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-24,1,0,3,0,18.72,24.56,21.07,89.27,1.58,10.57,3.32,1.79,61.4,6,24,3,1.2246467991473532e-16,-1.0,97900.0,97350.0,47400.0,97666.66666666667,97850.0
2022-06-17,99600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-23,1,0,4,0,18.28,23.66,20.68,88.6,1.3,7.3,2.12,1.12,78.4,6,24,4,1.2246467991473532e-16,-1.0,96950.0,98150.0,98200.0,98150.0,98050.0
2022-06-18,99600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-22,1,0,5,1,18.55,25.41,21.53,86.6,1.77,13.98,1.76,1.19,102.6,6,24,5,1.2246467991473532e-16,-1.0,99600.0,97900.0,98200.0,98716.66666666667,98250.0
2022-06-19,99600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-21,1,0,6,1,17.79,25.46,21.47,90.26,0.59,17.38,2.82,1.87,104.7,6,24,6,1.2246467991473532e-16,-1.0,99600.0,96950.0,98200.0,99600.0,98450.0
2022-06-20,98600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-20,1,0,0,0,19.58,24.86,21.54,92.15,9.1,17.16,4.13,2.09,89.5,6,25,0,1.2246467991473532e-16,-1.0,99600.0,99600.0,97350.0,99266.66666666667,98628.57142857143
2022-06-21,98600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-19,1,0,1,0,18.65,24.38,21.19,91.3,5.31,15.2,3.31,1.91,105.7,6,25,1,1.2246467991473532e-16,-1.0,98600.0,99600.0,98150.0,98933.33333333333,98692.85714285714
2022-06-22,98450.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-18,1,0,2,0,19.15,24.87,21.41,92.45,4.15,16.52,4.67,2.8,95.3,6,25,2,1.2246467991473532e-16,-1.0,98600.0,99600.0,97900.0,98550.0,98771.42857142857
2022-06-23,98300.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-17,1,0,3,0,17.98,25.33,21.41,89.3,0.92,16.92,3.86,2.09,99.2,6,25,3,1.2246467991473532e-16,-1.0,98450.0,98600.0,96950.0,98450.0,98964.28571428571
2022-06-24,98300.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-16,1,0,4,0,19.41,22.29,20.75,96.58,5.27,12.67,3.77,1.88,78.0,6,25,4,1.2246467991473532e-16,-1.0,98300.0,98600.0,99600.0,98350.0,98778.57142857143
2022-06-25,98300.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-15,1,0,5,1,18.63,24.46,21.18,92.49,10.45,15.44,2.94,1.72,78.7,6,25,5,1.2246467991473532e-16,-1.0,98300.0,98450.0,99600.0,98300.0,98592.85714285714
2022-06-26,98300.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-14,1,0,6,1,18.42,22.74,20.67,96.25,16.18,9.66,3.74,2.11,128.5,6,25,6,1.2246467991473532e-16,-1.0,98300.0,98300.0,99600.0,98300.0,98407.14285714286
2022-06-27,100300.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-13,1,0,0,0,18.26,25.81,21.23,92.5,18.0,15.36,3.44,2.16,139.4,6,26,0,1.2246467991473532e-16,-1.0,98300.0,98300.0,98600.0,98966.66666666667,98650.0
2022-06-28,101950.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-12,1,0,1,0,18.49,25.15,21.08,89.89,3.8,18.03,3.96,1.92,151.0,6,26,1,1.2246467991473532e-16,-1.0,100300.0,98300.0,98600.0,100183.33333333333,99128.57142857143
2022-06-29,102350.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-11,1,0,2,0,17.74,24.22,20.37,89.41,2.8,18.28,4.53,2.18,154.6,6,26,2,1.2246467991473532e-16,-1.0,101950.0,98300.0,98450.0,101533.33333333333,99685.71428571429
2022-06-30,101400.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-10,1,0,3,0,16.41,24.38,20.04,86.82,0.43,18.56,2.64,1.47,118.2,6,26,3,1.2246467991473532e-16,-1.0,102350.0,100300.0,98300.0,101900.0,100128.57142857143
2022-07-01,101100.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-9,1,0,4,0,16.26,25.09,20.48,91.72,0.24,18.56,4.73,2.9,109.0,7,26,4,-0.4999999999999997,-0.8660254037844388,101400.0,101950.0,98300.0,101616.66666666667,100528.57142857143
2022-07-02,101100.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-8,1,0,5,1,17.71,25.47,21.34,90.11,1.95,16.73,3.81,2.19,111.9,7,26,5,-0.4999999999999997,-0.8660254037844388,101100.0,102350.0,98300.0,101200.0,100928.57142857143
2022-07-03,101100.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-7,1,0,6,1,19.04,25.38,21.83,90.96,4.71,14.12,3.07,1.98,91.8,7,26,6,-0.4999999999999997,-0.8660254037844388,101100.0,101400.0,98300.0,101100.0,101328.57142857143
2022-07-04,105000.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-6,1,0,0,0,18.72,24.78,21.17,92.31,0.64,17.61,4.12,2.18,47.1,7,27,0,-0.4999999999999997,-0.8660254037844388,101100.0,101100.0,100300.0,102400.0,102000.0
2022-07-05,105850.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-5,1,0,1,0,18.08,26.36,21.92,87.26,2.27,18.81,1.21,0.86,237.0,7,27,1,-0.4999999999999997,-0.8660254037844388,105000.0,101100.0,101950.0,103983.33333333333,102557.14285714286
2022-07-06,107200.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-4,1,0,2,0,19.37,25.86,22.07,89.64,13.94,11.25,2.06,1.35,106.9,7,27,2,-0.4999999999999997,-0.8660254037844388,105850.0,101100.0,102350.0,106016.66666666667,103250.0
2022-07-07,106400.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-3,1,1,3,0,18.13,25.72,21.46,89.83,1.98,18.42,3.42,2.14,134.5,7,27,3,-0.4999999999999997,-0.8660254037844388,107200.0,105000.0,101400.0,106483.33333333333,103964.28571428571
2022-07-08,107350.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-2,1,1,4,0,17.6,24.47,20.51,89.33,0.77,19.17,4.45,2.8,156.5,7,27,4,-0.4999999999999997,-0.8660254037844388,106400.0,105850.0,101100.0,106983.33333333333,104857.14285714286
2022-07-09,107350.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,-1,1,1,5,1,16.53,24.34,19.82,89.02,0.31,19.82,4.13,2.7,151.9,7,27,5,-0.4999999999999997,-0.8660254037844388,107350.0,107200.0,101100.0,107033.33333333333,105750.0
2022-07-10,107350.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,0,0,1,6,1,16.13,25.01,20.12,90.11,1.49,16.72,4.16,2.4,110.8,7,27,6,-0.4999999999999997,-0.8660254037844388,107350.0,106400.0,101100.0,107350.0,106642.85714285714
2022-07-11,109600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,1,0,1,0,0,17.11,25.73,21.09,88.67,0.6,14.28,2.74,1.95,105.3,7,28,0,-0.4999999999999997,-0.8660254037844388,107350.0,107350.0,105000.0,108100.0,107300.0
2022-07-12,112500.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,2,0,1,1,0,19.17,25.35,21.58,91.93,7.26,15.2,3.39,2.12,91.0,7,28,1,-0.4999999999999997,-0.8660254037844388,109600.0,107350.0,105850.0,109816.66666666667,108250.0
2022-07-13,111550.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,3,0,1,2,0,18.88,23.13,20.61,93.66,15.1,9.84,2.62,1.63,47.4,7,28,2,-0.4999999999999997,-0.8660254037844388,112500.0,107350.0,107200.0,111216.66666666667,108871.42857142857
2022-07-14,103900.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,4,0,0,3,0,17.8,25.22,21.19,90.26,5.38,16.88,2.73,1.63,99.3,7,28,3,-0.4999999999999997,-0.8660254037844388,111550.0,109600.0,106400.0,109316.66666666667,108514.28571428571
2022-07-15,99850.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,5,0,0,4,0,18.76,25.61,21.65,92.6,43.52,15.88,3.1,1.64,95.0,7,28,4,-0.4999999999999997,-0.8660254037844388,103900.0,112500.0,107350.0,105100.0,107442.85714285714
2022-07-16,99850.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,6,0,0,5,1,18.93,22.95,20.64,95.32,64.68,7.27,5.89,2.64,223.0,7,28,5,-0.4999999999999997,-0.8660254037844388,99850.0,111550.0,107350.0,101200.0,106371.42857142857
2022-07-17,99850.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,7,0,0,6,1,18.73,23.6,20.81,93.69,2.02,11.39,3.63,2.41,120.5,7,28,6,-0.4999999999999997,-0.8660254037844388,99850.0,103900.0,107350.0,99850.0,105300.0
2022-07-18,92350.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,8,0,0,0,0,18.22,25.64,21.5,90.82,0.5,17.07,2.68,1.94,110.5,7,29,0,-0.4999999999999997,-0.8660254037844388,99850.0,99850.0,109600.0,97350.0,102835.71428571429
2022-07-19,88600.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,9,0,0,1,0,17.71,26.15,21.55,89.73,0.39,18.53,2.79,1.74,114.3,7,29,1,-0.4999999999999997,-0.8660254037844388,92350.0,99850.0,112500.0,93600.0,99421.42857142857
2022-07-20,87100.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,10,0,0,2,0,17.97,26.97,21.87,86.53,0.23,18.99,1.86,1.34,100.0,7,29,2,-0.4999999999999997,-0.8660254037844388,88600.0,99850.0,111550.0,89350.0,95928.57142857143
2022-07-21,83650.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,11,0,0,3,0,18.04,25.48,21.21,89.47,0.31,20.28,4.26,2.57,124.3,7,29,3,-0.4999999999999997,-0.8660254037844388,87100.0,92350.0,103900.0,86450.0,93035.71428571429
2022-07-22,82550.0,Cabai Rawit Merah,Idul Adha 2022,2022-07-10,12,0,0,4,0,18.48,25.49,21.34,90.22,1.14,12.94,3.96,2.6,99.1,7,29,4,-0.4999999999999997,-0.8660254037844388,83650.0,88600.0,99850.0,84433.33333333333,90564.28571428571
2023-05-30,47800.0,Cabai Rawit Merah,Idul Adha 2023,2023-06-29,-30,1,0,1,0,18.76,26.06,21.77,89.44,2.03,17.58,3.74,1.82,140.9,5,22,1,0.49999999999999994,-0.8660254037844387,82550.0,87100.0,99850.0,71333.33333333333,83128.57142857143
2023-05-31,47800.0,Cabai Rawit Merah,Idul Adha 2023,2023-06-29,-29,1,0,2,0,18.64,25.8,21.39,88.73,0.46,18.95,3.88,2.29,151.2,5,22,2,0.49999999999999994,-0.8660254037844387,47800.0,83650.0,99850.0,59383.333333333336,75692.85714285714
2023-06-01,47800.0,Cabai Rawit Merah,Idul Adha 2023,2023-06-29,-28,1,0,3,0,17.63,26.32,21.68,89.07,0.13,18.51,3.75,1.77,120.9,6,22,3,1.2246467991473532e-16,-1.0,47800.0,82550.0,92350.0,47800.0,69328.57142857143
2023-06-02,47800.0,Cabai Rawit Merah,Idul Adha 2023,2023-06-29,-27,1,0,4,0,18.55,27.03,22.36,89.78,0.09,18.52,3.34,2.07,106.7,6,22,4,1.2246467991473532e-16,-1.0,47800.0,47800.0,88600.0,47800.0,63500.0
2023-06-03,47800.0,Cabai Rawit Merah,Idul Adha 2023,2023-06-29,-26,1,0,5,1,18.92,26.92,22.52,89.93,0.2,17.17,3.8,1.78,120.4,6,22,5,1.2246467991473532e-16,-1.0,47800.0,47800.0,87100.0,47800.0,57885.71428571428
